IDS,COUNTY_NAME,LONGITUDE,LATITUDE,SURFELV,WELL_TYPE,LOG_TYPE,TOP_JTOWN,THICK_JTOWN,TOP_COLCH,THICK_COLCH,TOP_SEELY,THICK_SEELY,TOP_DEKOVEN,THICK_DEKOVEN,TOP_LWRDEK,THICK_LWRDEK,TOP_DAVIS,THICK_DAVIS
15900677000C,RICHLAND,-88.252223,38.839154,465,Oil and Gas Test,Electric Log,,,-895,,-905,2,,,,,,
15900679000C,RICHLAND,-88.159237,38.655586,428,Oil and Gas Test,Electric Log,,,-827,,,,,,,,,
15900682000C,RICHLAND,-87.974221,38.622521,435,Oil and Gas Test,Electric Log,,,-803,,,,,,,,,
15900683000C,RICHLAND,-88.072073,38.63853,473,Oil and Gas Test,Electric Log,,,-842,,,,,,,,,
15900688000C,RICHLAND,-88.00944,38.717192,516,Oil and Gas Test,Electric Log,,,-915,,,,,,,,,
15900690000C,RICHLAND,-87.927328,38.61313,511,Oil and Gas Test,Electric Log,,,-758,,,,,,,,,
15900692000C,RICHLAND,-88.170858,38.762539,515,Oil and Gas Test,Electric Log,,,-738,,-765,,,,,,,
15900693000C,RICHLAND,-88.037001,38.698323,488,Oil and Gas Test,Electric Log,,,-875,,,,,,,,,
15900698000C,RICHLAND,-88.270229,38.616713,411,Oil and Gas Test,Electric Log,,,-804,,,,,,,,,
15900700000C,RICHLAND,-88.205213,38.639481,488,Oil and Gas Test,Electric Log,,,-802,,,,,,,,,
15900701000C,RICHLAND,-88.209582,38.615752,438,Oil and Gas Test,Electric Log,,,-803,,,,,,,,,
15900702000C,RICHLAND,-88.274868,38.62587,411,Oil and Gas Test,Electric Log,,,-795,,,,,,,,,
15900703000C,RICHLAND,-88.149533,38.61171,402,Oil and Gas Test,Electric Log,,,-831,,,,,,,,,
15900704000C,RICHLAND,-88.177255,38.611947,448,Oil and Gas Test,Electric Log,,,-828,,,,,,,,,
15900705000C,RICHLAND,-88.22808,38.605208,410,Oil and Gas Test,Electric Log,,,-836,,,,,,,,,
15900707000C,RICHLAND,-88.111595,38.637848,438,Oil and Gas Test,Electric Log,,,-814,,,,,,,,,
15900708000C,RICHLAND,-88.118508,38.632265,446,Oil and Gas Test,Electric Log,,,-808,,,,,,,,,
15900709000C,RICHLAND,-88.116119,38.624991,437,Oil and Gas Test,Electric Log,,,-817,,,,,,,,,
15900710000C,RICHLAND,-88.104381,38.623188,447,Oil and Gas Test,Electric Log,,,-797,,,,,,,,,
15900711000C,RICHLAND,-88.090406,38.625051,480,Oil and Gas Test,Electric Log,,,-836,,,,,,,,,
15900712000C,RICHLAND,-88.067394,38.625429,517,Oil and Gas Test,Electric Log,,,-835,,,,,,,,,
15900713000C,RICHLAND,-88.039574,38.620594,504,Oil and Gas Test,Electric Log,,,-847,,,,,,,,,
15900714000C,RICHLAND,-88.058012,38.605496,456,Oil and Gas Test,Electric Log,,,-858,,,,,,,,,
15900716000C,RICHLAND,-88.065072,38.585336,473,Oil and Gas Test,Electric Log,,,-821,,,,,,,,,
15900717000C,RICHLAND,-88.046507,38.594865,488,Oil and Gas Test,Electric Log,,,-836,,,,,,,,,
15900718000C,RICHLAND,-88.088139,38.572303,422,Oil and Gas Test,Electric Log,,,-864,,,,,,,,,
15900720000C,RICHLAND,-87.967103,38.630239,458,Oil and Gas Test,Electric Log,,,-822,,,,,,,,,
15900721000C,RICHLAND,-87.987048,38.639163,450,Oil and Gas Test,Electric Log,,,-795,,,,,,,,,
15900722000C,RICHLAND,-88.004771,38.637457,504,Oil and Gas Test,Electric Log,,,-804,,,,,,,,,
15900724000C,RICHLAND,-87.955516,38.615122,456,Oil and Gas Test,Electric Log,,,-796,,,,,,,,,
15900731000C,RICHLAND,-88.277177,38.629564,412,Oil and Gas Test,Electric Log,,,-804,,,,,,,,,
15900732000C,RICHLAND,-88.037578,38.70382,462,Oil and Gas Test,Electric Log,,,-878,,,,,,,,,
15900733000C,RICHLAND,-88.041919,38.582164,516,Oil and Gas Test,Electric Log,,,-823,,,,,,,,,
15900737000C,RICHLAND,-88.258732,38.712688,447,Oil and Gas Test,Electric Log,,,-906,,,,,,,,,
15900744000C,RICHLAND,-88.182631,38.705326,448,Oil and Gas Test,Electric Log,,,-755,,,,,,,,,
15900745000C,RICHLAND,-88.166357,38.690377,437,Oil and Gas Test,Electric Log,,,-799,,,,,,,,,
15900746000C,RICHLAND,-88.182205,38.69237,445,Oil and Gas Test,Electric Log,,,-788,,,,,,,,,
15900747000C,RICHLAND,-88.187271,38.694241,449,Oil and Gas Test,Electric Log,,,-787,,,,,,,,,
15900748000C,RICHLAND,-88.215281,38.691813,480,Oil and Gas Test,Electric Log,,,-780,,,,,,,,,
15900749000C,RICHLAND,-88.189523,38.683316,440,Oil and Gas Test,Electric Log,,,-811,,,,,,,,,
15900751000C,RICHLAND,-88.159416,38.679383,425,Oil and Gas Test,Electric Log,,,-825,,,,,,,,,
15900752000C,RICHLAND,-88.215326,38.659647,466,Oil and Gas Test,Electric Log,,,-798,,,,,,,,,
15900753000C,RICHLAND,-88.234063,38.65611,454,Oil and Gas Test,Electric Log,,,-778,,,,,,,,,
15900754000C,RICHLAND,-88.184815,38.644862,478,Oil and Gas Test,Electric Log,,,-822,,,,,,,,,
15900755000C,RICHLAND,-88.063224,38.730489,492,Oil and Gas Test,Electric Log,,,-873,,,,,,,,,
15900756000C,RICHLAND,-88.097533,38.722427,450,Oil and Gas Test,Electric Log,,,-834,,,,,,,,,
15900759000C,RICHLAND,-88.07446,38.715072,493,Oil and Gas Test,Electric Log,,,-859,,,,,,,,,
15900760000C,RICHLAND,-88.040973,38.696366,455,Oil and Gas Test,Electric Log,,,-857,,,,,,,,,
15900761000C,RICHLAND,-88.083631,38.691301,433,Oil and Gas Test,Electric Log,,,-873,,,,,,,,,
15900762000C,RICHLAND,-88.097477,38.695542,441,Oil and Gas Test,Electric Log,,,-869,,,,,,,,,
15900763000C,RICHLAND,-88.130131,38.692194,428,Oil and Gas Test,Electric Log,,,-839,,,,,,,,,
15900764000C,RICHLAND,-88.141761,38.697533,432,Oil and Gas Test,Electric Log,,,-804,,,,,,,,,
15900766000C,RICHLAND,-88.130102,38.679435,415,Oil and Gas Test,Electric Log,,,-812,,,,,,,,,
15900767000C,RICHLAND,-88.092716,38.678321,455,Oil and Gas Test,Electric Log,,,-841,,,,,,,,,
15900769000C,RICHLAND,-88.039563,38.665117,503,Oil and Gas Test,Electric Log,,,-849,,,,,,,,,
15900771000C,RICHLAND,-88.115956,38.66508,440,Oil and Gas Test,Electric Log,,,-824,,,,,,,,,
15900772000C,RICHLAND,-88.132317,38.65761,423,Oil and Gas Test,Electric Log,,,-819,,,,,,,,,
15900773000C,RICHLAND,-88.146296,38.662989,413,Oil and Gas Test,Electric Log,,,-810,,,,,,,,,
15900775000C,RICHLAND,-88.090489,38.656468,451,Oil and Gas Test,Electric Log,,,-841,,,,,,,,,
15900776000C,RICHLAND,-88.06277,38.644384,499,Oil and Gas Test,Electric Log,,,-829,,,,,,,,,
15900777000C,RICHLAND,-88.048952,38.657515,509,Oil and Gas Test,Electric Log,,,-836,,,,,,,,,
15900778000C,RICHLAND,-88.024893,38.70946,494,Oil and Gas Test,Electric Log,,,-903,,,,,,,,,
15900779000C,RICHLAND,-88.024727,38.69108,499,Oil and Gas Test,Electric Log,,,-867,,,,,,,,,
15900780000C,RICHLAND,-88.024671,38.680027,524,Oil and Gas Test,Electric Log,,,-841,,,,,,,,,
15900782000C,RICHLAND,-87.935953,38.723845,529,Oil and Gas Test,Electric Log,,,-803,,,,,,,,,
15900783000C,RICHLAND,-87.957326,38.70728,535,Oil and Gas Test,Electric Log,,,-859,,,,,,,,,
15900784000C,RICHLAND,-87.910327,38.694259,549,Oil and Gas Test,Electric Log,,,-724,,,,,,,,,
15900785000C,RICHLAND,-87.983158,38.700061,508,Oil and Gas Test,Electric Log,,,-912,,,,,,,,,
15900786000C,RICHLAND,-88.004433,38.676062,509,Oil and Gas Test,Electric Log,,,-856,,,,,,,,,
15900787000C,RICHLAND,-87.966804,38.673946,506,Oil and Gas Test,Electric Log,,,-822,,,,,,,,,
15900790000C,RICHLAND,-87.950502,38.65925,454,Oil and Gas Test,Electric Log,,,-805,,,,,,,,,
15900791000C,RICHLAND,-87.978598,38.670405,499,Oil and Gas Test,Electric Log,,,-813,,,,,,,,,
15900793000C,RICHLAND,-88.004601,38.657639,513,Oil and Gas Test,Electric Log,,,-807,,,,,,,,,
15900794000C,RICHLAND,-87.983423,38.652046,444,Oil and Gas Test,Electric Log,,,-846,,,,,,,,,
15900796000C,RICHLAND,-88.102118,38.712706,437,Oil and Gas Test,Electric Log,,,-843,,,,,,,,,
15900797000C,RICHLAND,-88.170231,38.804908,519,Oil and Gas Test,Electric Log,,,-792,,,,,,,,,
15900798000C,RICHLAND,-88.202654,38.809985,488,Oil and Gas Test,Electric Log,,,-829,,-849,2,,,,,,
15900799000C,RICHLAND,-88.244964,38.804624,471,Oil and Gas Test,Electric Log,,,-859,,-871,,,,,,,
15900800000C,RICHLAND,-88.249558,38.791957,469,Oil and Gas Test,Electric Log,,,-867,,-878,,,,,,,
15900802000C,RICHLAND,-88.153304,38.777945,486,Oil and Gas Test,Electric Log,,,-732,,,,,,,,,
15900806000C,RICHLAND,-88.21884,38.76796,514,Oil and Gas Test,Electric Log,,,-900,,,,,,,,,
15900807000C,RICHLAND,-88.193084,38.767557,531,Oil and Gas Test,Electric Log,,,-806,,,,,,,,,
15900810000C,RICHLAND,-88.211732,38.758665,506,Oil and Gas Test,Electric Log,,,-824,,-864,,,,,,,
15900814000C,RICHLAND,-88.046591,38.817068,534,Oil and Gas Test,Electric Log,,,-850,,,,,,,,,
15900815000C,RICHLAND,-88.060641,38.809399,514,Oil and Gas Test,Electric Log,,,-839,,,,,,,,,
15900819000C,RICHLAND,-88.130203,38.798144,490,Oil and Gas Test,Electric Log,,,-730,,,,,,,,,
15900820000C,RICHLAND,-88.097831,38.789732,451,Oil and Gas Test,Electric Log,,,-804,,,,,,,,,
15900821000C,RICHLAND,-88.076684,38.801587,478,Oil and Gas Test,Electric Log,,,-817,,,,,,,,,
15900822000C,RICHLAND,-88.06519,38.801898,504,Oil and Gas Test,Electric Log,,,-840,,,,,,,,,
15900823000C,RICHLAND,-88.042109,38.795387,496,Oil and Gas Test,Electric Log,,,-912,,,,,,,,,
15900826000C,RICHLAND,-88.088531,38.784619,473,Oil and Gas Test,Electric Log,,,-797,,,,,,,,,
15900827000C,RICHLAND,-88.120856,38.787249,479,Oil and Gas Test,Electric Log,,,-783,,,,,,,,,
15900832000C,RICHLAND,-88.120952,38.752851,453,Oil and Gas Test,Electric Log,,,-779,,,,,,,,,
15900833000C,RICHLAND,-88.134721,38.75266,471,Oil and Gas Test,Electric Log,,,-769,,,,,,,,,
15900836000C,RICHLAND,-88.05856,38.740109,507,Oil and Gas Test,Electric Log,,,-866,,,,,,,,,
15900838000C,RICHLAND,-88.037272,38.811849,522,Oil and Gas Test,Electric Log,,,-841,,-878,5,,,,,,
15900841000C,RICHLAND,-87.975711,38.806951,496,Oil and Gas Test,Electric Log,,,-846,,,,,,,,,
15900842000C,RICHLAND,-87.992257,38.80865,495,Oil and Gas Test,Electric Log,,,-853,,,,,,,,,
15900843000C,RICHLAND,-88.015466,38.804951,480,Oil and Gas Test,Electric Log,,,-824,,,,,,,,,
15900844000C,RICHLAND,-87.916723,38.786558,474,Oil and Gas Test,Electric Log,,,-692,,,,,,,,,
15900845000C,RICHLAND,-88.003918,38.790147,522,Oil and Gas Test,Electric Log,,,-886,,,,,,,,,
15900846000C,RICHLAND,-87.92868,38.771667,467,Oil and Gas Test,Electric Log,,,-750,,,,,,,,,
15900847000C,RICHLAND,-87.947621,38.75694,484,Oil and Gas Test,Electric Log,,,-768,,,,,,,,,
15900848000C,RICHLAND,-87.966586,38.747893,512,Oil and Gas Test,Electric Log,,,-795,,,,,,,,,
15900849000C,RICHLAND,-87.994813,38.751622,565,Oil and Gas Test,Electric Log,,,-847,,,,,,,,,
15900850000C,RICHLAND,-87.991273,38.733621,541,Oil and Gas Test,Electric Log,,,-879,,,,,,,,,
15900852000C,RICHLAND,-88.17677,38.840365,504,Oil and Gas Test,Electric Log,,,-872,,-888,3,,,,,,
15900853000C,RICHLAND,-88.243189,38.83716,493,Oil and Gas Test,Electric Log,,,-891,,-905,,,,,,,
15900854000C,RICHLAND,-88.203428,38.827724,492,Oil and Gas Test,Electric Log,,,-891,,-901,3,,,,,,
15900855000C,RICHLAND,-88.086653,38.838453,479,Oil and Gas Test,Electric Log,,,-839,,-854,5,,,,,,
15900856000C,RICHLAND,-88.109833,38.835008,474,Oil and Gas Test,Electric Log,,,-836,,-862,4,,,,,,
15900859000C,RICHLAND,-88.119218,38.819136,467,Oil and Gas Test,Electric Log,,,-806,,,,,,,,,
15900861000C,RICHLAND,-87.956618,38.837957,451,Oil and Gas Test,Electric Log,,,-840,,-855,8,,,,,,
15900862000C,RICHLAND,-88.001367,38.840009,464,Oil and Gas Test,Electric Log,,,-872,,,,,,,,,
15900865000C,RICHLAND,-87.996801,38.821205,460,Oil and Gas Test,Electric Log,,,-852,,-912,5,,,,,,
15900866000C,RICHLAND,-87.982677,38.821331,473,Oil and Gas Test,Electric Log,,,-869,,,,,,,,,
15900867000C,RICHLAND,-87.928334,38.823242,470,Oil and Gas Test,Electric Log,,,-808,,-820,7,,,,,,
15900871000C,RICHLAND,-88.074498,38.811014,484,Oil and Gas Test,Electric Log,,,-816,,,,,,,,,
15900875000C,RICHLAND,-88.037538,38.711269,506,Oil and Gas Test,Electric Log,,,-883,,,,,,,,,
15900876000C,RICHLAND,-88.252506,38.835501,487,Oil and Gas Test,Electric Log,,,-896,,-918,4,,,,,,
15900883000C,RICHLAND,-88.034144,38.771542,483,Oil and Gas Test,Electric Log,,,-797,,,,,,,,,
15900887000C,RICHLAND,-88.027115,38.75162,498,Oil and Gas Test,Electric Log,,,-860,,,,,,,,,
15900888000C,RICHLAND,-88.233106,38.769903,455,Oil and Gas Test,Electric Log,,,-825,,,,,,,,,
15900890000C,RICHLAND,-87.930621,38.834434,475,Oil and Gas Test,Electric Log,,,-820,,-834,7,,,,,,
15900898000C,RICHLAND,-88.114216,38.736834,426,Oil and Gas Test,Electric Log,,,-794,,,,,,,,,
15900899000C,RICHLAND,-88.114173,38.744109,429,Oil and Gas Test,Electric Log,,,-798,,,,,,,,,
15900900000C,RICHLAND,-88.111759,38.753072,428,Oil and Gas Test,Electric Log,,,-809,,,,,,,,,
15900912000C,RICHLAND,-87.983886,38.587593,464,Oil and Gas Test,Electric Log,,,-796,,,,,,,,,
15900913000C,RICHLAND,-88.113672,38.677867,418,Oil and Gas Test,Electric Log,,,-829,,,,,,,,,
15900916000C,RICHLAND,-88.211708,38.747762,509,Oil and Gas Test,Electric Log,,,-795,,-821,,,,,,,
15900921000C,RICHLAND,-88.107239,38.744023,455,Oil and Gas Test,Electric Log,,,-815,,,,,,,,,
15900922000C,RICHLAND,-88.102607,38.746195,452,Oil and Gas Test,Electric Log,,,-838,,,,,,,,,
15900938000C,RICHLAND,-88.107084,38.757743,431,Oil and Gas Test,Electric Log,,,-812,,,,,,,,,
15900944000C,RICHLAND,-88.268069,38.642083,446,Oil and Gas Test,Electric Log,,,-807,,,,,,,,,
15900945000C,RICHLAND,-88.281846,38.642629,419,Oil and Gas Test,Electric Log,,,-815,,,,,,,,,
15900947000C,RICHLAND,-88.284257,38.637071,419,Oil and Gas Test,Electric Log,,,-818,,,,,,,,,
15900949000C,RICHLAND,-88.281711,38.618827,411,Oil and Gas Test,Electric Log,,,-836,,,,,,,,,
15900951000C,RICHLAND,-88.281742,38.626084,411,Oil and Gas Test,Electric Log,,,-809,,,,,,,,,
15900965000C,RICHLAND,-88.094948,38.599439,446,Oil and Gas Test,Electric Log,,,-857,,,,,,,,,
15900967000C,RICHLAND,-88.258727,38.620028,409,Oil and Gas Test,Electric Log,,,-801,,,,,,,,,
15900972000C,RICHLAND,-88.267906,38.61303,409,Oil and Gas Test,Electric Log,,,-819,,,,,,,,,
15900975000C,RICHLAND,-88.149605,38.633559,407,Oil and Gas Test,Electric Log,,,-828,,,,,,,,,
15900982000C,RICHLAND,-88.223867,38.639517,459,Oil and Gas Test,Electric Log,,,-805,,,,,,,,,
15900983000C,RICHLAND,-88.242327,38.640547,438,Oil and Gas Test,Electric Log,,,-805,,,,,,,,,
15900984000C,RICHLAND,-88.248971,38.629652,438,Oil and Gas Test,Electric Log,,,-780,,,,,,,,,
15900993000C,RICHLAND,-88.172766,38.622841,415,Oil and Gas Test,Electric Log,,,-827,,,,,,,,,
15900994000C,RICHLAND,-88.184299,38.6267,459,Oil and Gas Test,Electric Log,,,-846,,,,,,,,,
15900997000C,RICHLAND,-88.15183,38.624418,406,Oil and Gas Test,Electric Log,,,-827,,,,,,,,,
15901021000C,RICHLAND,-88.156363,38.602567,402,Oil and Gas Test,Electric Log,,,-822,,,,,,,,,
15901025000C,RICHLAND,-88.161137,38.609909,396,Oil and Gas Test,Electric Log,,,-841,,,,,,,,,
15901032000C,RICHLAND,-88.161058,38.606244,402,Oil and Gas Test,Electric Log,,,-861,,,,,,,,,
15901040000C,RICHLAND,-88.077864,38.632681,491,Oil and Gas Test,Electric Log,,,-841,,,,,,,,,
15901041000C,RICHLAND,-88.076767,38.630862,477,Oil and Gas Test,Electric Log,,,-858,,,,,,,,,
15901043000C,RICHLAND,-88.106925,38.641583,442,Oil and Gas Test,Electric Log,,,-809,,,,,,,,,
15901044000C,RICHLAND,-88.111503,38.628699,443,Oil and Gas Test,Electric Log,,,-813,,,,,,,,,
15901048000C,RICHLAND,-88.114032,38.641466,436,Oil and Gas Test,Electric Log,,,-812,,,,,,,,,
15901052000C,RICHLAND,-88.139369,38.628353,418,Oil and Gas Test,Electric Log,,,-806,,,,,,,,,
15901053000C,RICHLAND,-88.14733,38.631901,407,Oil and Gas Test,Electric Log,,,-814,,,,,,,,,
15901070000C,RICHLAND,-88.139335,38.62108,409,Oil and Gas Test,Electric Log,,,-834,,,,,,,,,
15901085000C,RICHLAND,-88.118363,38.617632,453,Oil and Gas Test,Electric Log,,,-826,,,,,,,,,
15901086000C,RICHLAND,-88.118404,38.621297,445,Oil and Gas Test,Electric Log,,,-831,,,,,,,,,
15901088000C,RICHLAND,-88.088118,38.623264,470,Oil and Gas Test,Electric Log,,,-851,,,,,,,,,
15901089000C,RICHLAND,-88.041887,38.618677,471,Oil and Gas Test,Electric Log,,,-841,,,,,,,,,
15901094000C,RICHLAND,-88.065049,38.612707,509,Oil and Gas Test,Electric Log,,,-873,,,,,,,,,
15901097000C,RICHLAND,-88.111303,38.612199,441,Oil and Gas Test,Electric Log,,,-815,,,,,,,,,
15901101000C,RICHLAND,-88.125293,38.602979,427,Oil and Gas Test,Electric Log,,,-827,,,,,,,,,
15901115000C,RICHLAND,-88.067391,38.588971,463,Oil and Gas Test,Electric Log,,,-827,,,,,,,,,
15901117000C,RICHLAND,-88.055682,38.598211,486,Oil and Gas Test,Electric Log,,,-841,,,,,,,,,
15901121000C,RICHLAND,-88.067356,38.583506,464,Oil and Gas Test,Electric Log,,,-824,,,,,,,,,
15901122000C,RICHLAND,-88.065066,38.57985,469,Oil and Gas Test,Electric Log,,,-822,,,,,,,,,
15901124000C,RICHLAND,-88.031884,38.626401,495,Oil and Gas Test,Electric Log,,,-849,,,,,,,,,
15901125000C,RICHLAND,-88.037291,38.615212,506,Oil and Gas Test,Electric Log,,,-856,,,,,,,,,
15901135000C,RICHLAND,-87.98116,38.64191,462,Oil and Gas Test,Electric Log,,,-799,,,,,,,,,
15901137000C,RICHLAND,-87.981246,38.633559,477,Oil and Gas Test,Electric Log,,,-791,,,,,,,,,
15901150000C,RICHLAND,-88.00005,38.631929,508,Oil and Gas Test,Electric Log,,,-822,,,,,,,,,
15901156000C,RICHLAND,-87.992973,38.63551,483,Oil and Gas Test,Electric Log,,,-806,,,,,,,,,
15901159000C,RICHLAND,-88.00486,38.628333,557,Oil and Gas Test,Electric Log,,,-823,,,,,,,,,
15901160000C,RICHLAND,-88.004891,38.617289,563,Oil and Gas Test,Electric Log,,,-813,,,,,,,,,
15901162000C,RICHLAND,-87.99189,38.628134,498,Oil and Gas Test,Electric Log,,,-801,,,,,,,,,
15901166000C,RICHLAND,-87.988333,38.61529,479,Oil and Gas Test,Electric Log,,,-783,,,,,,,,,
15901183000C,RICHLAND,-87.983632,38.618893,480,Oil and Gas Test,Electric Log,,,-794,,,,,,,,,
15901184000C,RICHLAND,-87.967169,38.620656,451,Oil and Gas Test,Electric Log,,,-818,,,,,,,,,
15901188000C,RICHLAND,-87.964825,38.620652,440,Oil and Gas Test,Electric Log,,,-815,,,,,,,,,
15901191000C,RICHLAND,-87.960215,38.605943,428,Oil and Gas Test,Electric Log,,,-797,,,,,,,,,
15901197000C,RICHLAND,-87.971917,38.607818,438,Oil and Gas Test,Electric Log,,,-816,,,,,,,,,
15901239000C,RICHLAND,-88.004852,38.60623,529,Oil and Gas Test,Electric Log,,,-819,,,,,,,,,
15901241000C,RICHLAND,-88.007488,38.600841,512,Oil and Gas Test,Electric Log,,,-830,,,,,,,,,
15901244000C,RICHLAND,-88.007554,38.586075,497,Oil and Gas Test,Electric Log,,,-788,,,,,,,,,
15901247000C,RICHLAND,-88.010059,38.591646,495,Oil and Gas Test,Electric Log,,,-803,,,,,,,,,
15901248000C,RICHLAND,-88.006059,38.597153,507,Oil and Gas Test,Electric Log,,,-801,,,,,,,,,
15901250000C,RICHLAND,-88.002573,38.593433,501,Oil and Gas Test,Electric Log,,,-793,,,,,,,,,
15901252000C,RICHLAND,-87.993215,38.591442,471,Oil and Gas Test,Electric Log,,,-793,,,,,,,,,
15901267000C,RICHLAND,-87.972043,38.591245,443,Oil and Gas Test,Electric Log,,,-787,,,,,,,,,
15901279000C,RICHLAND,-87.9649,38.5977,426,Oil and Gas Test,Electric Log,,,-784,,,,,,,,,
15901280000C,RICHLAND,-87.951033,38.587533,425,Oil and Gas Test,Electric Log,,,-769,,,,,,,,,
15901288000C,RICHLAND,-87.972259,38.571022,442,Oil and Gas Test,Electric Log,,,-742,,,,,,,,,
15901289000C,RICHLAND,-87.97926,38.57834,432,Oil and Gas Test,Electric Log,,,-758,,,,,,,,,
15901292000C,RICHLAND,-88.017667,38.571414,516,Oil and Gas Test,Electric Log,,,-797,,,,,,,,,
15901296000C,RICHLAND,-88.012618,38.578732,508,Oil and Gas Test,Electric Log,,,-785,,,,,,,,,
15901297000C,RICHLAND,-88.006094,38.58237,500,Oil and Gas Test,Electric Log,,,-773,,,,,,,,,
15901305000C,RICHLAND,-88.279865,38.704251,430,Oil and Gas Test,Electric Log,,,-873,,,,,,,,,
15901307000C,RICHLAND,-88.284442,38.710439,422,Oil and Gas Test,Electric Log,,,-876,,,,,,,,,
15901309000C,RICHLAND,-88.261059,38.696389,452,Oil and Gas Test,Electric Log,,,-848,,,,,,,,,
15901310000C,RICHLAND,-88.270485,38.693049,430,Oil and Gas Test,Electric Log,,,-865,,-903,,,,,,,
15901319000C,RICHLAND,-88.27736,38.673284,419,Oil and Gas Test,Electric Log,,,-835,,,,,,,,,
15901343000C,RICHLAND,-88.270322,38.647607,452,Oil and Gas Test,Electric Log,,,-800,,,,,,,,,
15901353000C,RICHLAND,-88.161811,38.728853,471,Oil and Gas Test,Electric Log,,,-786,,,,,,,,,
15901354000C,RICHLAND,-88.159545,38.728857,469,Oil and Gas Test,Electric Log,,,-801,,,,,,,,,
15901355000C,RICHLAND,-88.159543,38.721468,461,Oil and Gas Test,Electric Log,,,-794,,,,,,,,,
15901356000C,RICHLAND,-88.177999,38.715258,472,Oil and Gas Test,Electric Log,,,-761,,,,,,,,,
15901357000C,RICHLAND,-88.18498,38.716036,476,Oil and Gas Test,Electric Log,,,-790,,,,,,,,,
15901385000C,RICHLAND,-88.209921,38.725557,496,Oil and Gas Test,Electric Log,,,-762,,,,,,,,,
15901453000C,RICHLAND,-88.067387,38.671641,483,Oil and Gas Test,Electric Log,,,-868,,,,,,,,,
15901454000C,RICHLAND,-88.245484,38.709577,470,Oil and Gas Test,Electric Log,,,-814,,,,,,,,,
15901457000C,RICHLAND,-88.256407,38.715051,447,Oil and Gas Test,Electric Log,,,-896,,,,,,,,,
15901479000C,RICHLAND,-88.074462,38.687886,475,Oil and Gas Test,Electric Log,,,-878,,,,,,,,,
15901490000C,RICHLAND,-88.228174,38.708472,481,Oil and Gas Test,Electric Log,,,-789,,,,,,,,,
15901516000C,RICHLAND,-88.187285,38.708784,482,Oil and Gas Test,Electric Log,,,-768,,,,,,,,,
15901517000C,RICHLAND,-88.194339,38.707093,475,Oil and Gas Test,Electric Log,,,-764,,,,,,,,,
15901527000C,RICHLAND,-88.177999,38.710531,467,Oil and Gas Test,Electric Log,,,-763,,,,,,,,,
15901536000C,RICHLAND,-88.180311,38.70691,460,Oil and Gas Test,Electric Log,,,-764,,,,,,,,,
15901547000C,RICHLAND,-88.171002,38.690453,440,Oil and Gas Test,Electric Log,,,-784,,,,,,,,,
15901549000C,RICHLAND,-88.175645,38.686853,447,Oil and Gas Test,Electric Log,,,-797,,,,,,,,,
15901551000C,RICHLAND,-88.182619,38.699661,457,Oil and Gas Test,Electric Log,,,-768,,,,,,,,,
15901552000C,RICHLAND,-88.203467,38.699435,474,Oil and Gas Test,Electric Log,,,-782,,,,,,,,,
15901602000C,RICHLAND,-88.245458,38.689239,464,Oil and Gas Test,Electric Log,,,-785,,,,,,,,,
15901603000C,RICHLAND,-88.252431,38.689187,449,Oil and Gas Test,Electric Log,,,-795,,,,,,,,,
15901625000C,RICHLAND,-88.217723,38.674382,464,Oil and Gas Test,Electric Log,,,-782,,,,,,,,,
15901628000C,RICHLAND,-88.203632,38.679778,482,Oil and Gas Test,Electric Log,,,-802,,,,,,,,,
15901632000C,RICHLAND,-88.203644,38.674275,476,Oil and Gas Test,Electric Log,,,-801,,,,,,,,,
15901642000C,RICHLAND,-88.231721,38.670773,465,Oil and Gas Test,Electric Log,,,-784,,,,,,,,,
15901647000C,RICHLAND,-88.250385,38.662657,455,Oil and Gas Test,Electric Log,,,-763,,,,,,,,,
15901656000C,RICHLAND,-88.21109,38.727561,499,Oil and Gas Test,Electric Log,,,-762,,,,,,,,,
15901662000C,RICHLAND,-88.104429,38.716342,427,Oil and Gas Test,Electric Log,,,-839,,,,,,,,,
15901665000C,RICHLAND,-88.132459,38.703048,441,Oil and Gas Test,Electric Log,,,-813,,,,,,,,,
15901666000C,RICHLAND,-88.125466,38.704978,450,Oil and Gas Test,Electric Log,,,-844,,,,,,,,,
15901670000C,RICHLAND,-88.109107,38.708919,417,Oil and Gas Test,Electric Log,,,-838,,,,,,,,,
